session.code,participant.code,participant.scenario,participant.scenario_order,participant.scenario_type,participant.anticonformist,participant.label,participant.treatment,participant.neighbors_configurations,participant.neighbors,participant.forced_response_counter,presurvey.1.player.gives_consent,presurvey.1.player.age,presurvey.1.player.gender,presurvey.1.player.education_lvl,presurvey.1.player.neighborhood_type,presurvey.1.player.political_affiliation,round_no,scenario,response,political_charge,emotional_charge,scenario_code,forced_response,neighbors,correct_conformity,correct_anticonformity,correct_response_given_treatment,treatment_type
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,3,,0.0,,,,0.0,"-1,-1,-1",-1,"['1', '0']",correct,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,4,,0.0,,,,0.0,"0,0,0",0,"['-1', '1']",incorrect,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,5,,0.0,,,,0.0,"-1,0,1",None,None,None,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,6,,0.0,,,,0.0,"-1,0,0",0,['1'],incorrect,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,7,,0.0,,,,0.0,"-1,1,1",1,['0'],correct,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,8,,0.0,,,,0.0,"-1,-1,1",-1,['0'],correct,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,9,,0.0,,,,0.0,"0,0,1",0,['-1'],incorrect,Anticonformity
pfu1qwfx,l6hb5a3o,s9_p,"[{'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}, {'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",political,1,6116754fdcf6e3da227e654f,AC_p,"[{'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 1}, {'neighbor_2': -1, 'neighbor_1': -1, 'neighbor_3    ': 0}, {'neighbor_1': -1, 'neighbor_2': -1, 'neighbor_3    ': -1}, {'neighbor_3    ': 0, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 0, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_2': 0, 'neighbor_3    ': 0, 'neighbor_1': -1}, {'neighbor_2': 1, 'neighbor_1': -1, 'neighbor_3    ': 1}, {'neighbor_3    ': 1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_3    ': 1, 'neighbor_1': 0}]","[1, 1, 0]",0,1.0,38.0,Man,University degree or more,Urban,Democrat,10,,0.0,,,,0.0,"0,1,1",1,['-1'],incorrect,Anticonformity
pfu1qwfx,0qqekewj,s4_p,"[{'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}]",political,1,5f4738bfa043201203a27b4b,AC_p,"[{'neighbor_1': 0, 'neighbor_3    ': 1, 'neighbor_2': 1}, {'neighbor_1': -1, 'neighbor_3    ': 1, 'neighbor_2': 1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_1': 1, 'neighbor_3    ': 1}, {'neighbor_3    ': -1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_1': -1, 'neighbor_2': 0, 'neighbor_3    ': 0}, {'neighbor_1': 0, 'neighbor_3    ': 0, 'neighbor_2': 0}, {'neighbor_3    ': 1, 'neighbor_2': 0, 'neighbor_1': -1}, {'neighbor_3    ': 1, 'neighbor_2': -1, 'neighbor_1': -1}, {'neighbor_3    ': 0, 'neighbor_1': -1, 'neighbor_2': -1}]","[0, -1, -1]",0,1.0,40.0,Woman,University degree or more,Suburban,Democrat,1,,1.0,,,,0.0,"0,1,1",1,['-1'],incorrect,Anticonformity
pfu1qwfx,0qqekewj,s4_p,"[{'Topic': 'Corruption', 'Scenario_no': '2b', 'code': 's4_p', 'Title': 'The Gardening Company', 'PoliticalFrame': 'political', 'Text': 'The community garden has been ignored for a long time. The community will soon celebrate its tenth anniversary, and it would be great to hold the celebration in the garden. Some neighbors say that it is hard to find a trustworthy company so we should do it ourselves. Others say that it is better to hire a company and propose to hire a company own by a brother of one of the neighbors. Some neighbors say that we should discuss this more.', 'Against': 'Do it ourselves', 'Neutral': 'Discuss more', 'For': 'Hire the gardening company'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Minority group', 'Scenario_no': '6b', 'code': 's9_p', 'Title': ""Repurposing the Community's Hall"", 'PoliticalFrame': 'political', 'Text': ""A room in the community hall is now empty since the shop that was there has moved out from the building. The shop used to pay the rent and that money was allocated for the neighborhood maintenance. Some of your neighbors from a small religious group want to renovate this empty room to a shared community space. Every neighbor can host a community event there, so it can strengthen the sense of community. However, some worry that they won't really use that room and prefer to just wait until another shop wants to rent it. Some neighbors prefer to find other ways to use the room."", 'Against': 'Wait until another shop rents the room', 'Neutral': 'Find other ways to use the room', 'For': 'Renovate the room to be a shared community space'}]",political,1,5f4738bfa043201203a27b4b,AC_p,"[{'neighbor_1': 0, 'neighbor_3    ': 1, 'neighbor_2': 1}, {'neighbor_1': -1, 'neighbor_3    ': 1, 'neighbor_2': 1}, {'neighbor_3    ': 1, 'neighbor_1': 0, 'neighbor_2': 0}, {'neighbor_2': 1, 'neighbor_1': 1, 'neighbor_3    ': 1}, {'neighbor_3    ': -1, 'neighbor_1': -1, 'neighbor_2': -1}, {'neighbor_1': -1, 'neighbor_2': 0, 'neighbor_3    ': 0}, {'neighbor_1': 0, 'neighbor_3    ': 0, 'neighbor_2': 0}, {'neighbor_3    ': 1, 'neighbor_2': 0, 'neighbor_1': -1}, {'neighbor_3    ': 1, 'neighbor_2': -1, 'neighbor_1': -1}, {'neighbor_3    ': 0, 'neighbor_1': -1, 'neighbor_2': -1}]","[0, -1, -1]",0,1.0,40.0,Woman,University degree or more,Suburban,Democrat,2,,1.0,,,,0.0,"-1,1,1",1,['0'],incorrect,Anticonformity
